step_created,path_revision,path_point_index,x,y
189,1,1,1.41946994877656,5.74857973329137
189,1,2,1.4,6
189,1,3,1.4,6.2
189,1,4,1.4,6.4
189,1,5,1.4,6.6
189,1,6,1.4,6.8
189,1,7,1.4,7
189,1,8,1.4,7.2
189,1,9,1.6,7.4
189,1,10,1.8,7.6
189,1,11,2,7.6
189,1,12,2.2,7.6
189,1,13,2.4,7.4
189,1,14,2.6,7.2
189,1,15,2.6,7
189,1,16,2.6,6.8
189,1,17,2.6,6.6
189,1,18,2.8,6.4
189,1,19,2.8,6.2
189,1,20,3,6
189,1,21,3,5.8
189,1,22,3,5.6
189,1,23,3.2,5.4
254,2,1,1.5649944558416,7.25132942674638
254,2,2,0.8,0.8
1337,3,1,3.21106102136799,7.97190046419059
1337,3,2,1,7.8
1591,4,1,2.8715396100086,7.81139771268379
1591,4,2,0.8,7.4
1777,5,1,2.74190515773916,7.44811195294606
1777,5,2,2.6,7.4
1777,5,3,2.4,7.4
1777,5,4,2.2,7.6
1777,5,5,2,7.6
1777,5,6,1.8,7.6
1777,5,7,1.6,7.4
1777,5,8,1.4,7.2
1777,5,9,1.4,7
1777,5,10,1.4,6.8
1777,5,11,1.4,6.6
1777,5,12,1.4,6.4
1777,5,13,1.4,6.2
1777,5,14,1.4,6
1777,5,15,1.4,5.8
1777,5,16,1.4,5.6
1777,5,17,1.4,5.4
1777,5,18,1.4,5.2
1777,5,19,1.4,5
1777,5,20,1.4,4.8
1777,5,21,1.4,4.6
1777,5,22,1.4,4.4
1777,5,23,1.4,4.2
1777,5,24,1.4,4
1777,5,25,1.4,3.8
1777,5,26,1.4,3.6
1777,5,27,1.4,3.4
1777,5,28,1.4,3.2
1777,5,29,1.4,3
1777,5,30,1.4,2.8
1777,5,31,1.4,2.6
1777,5,32,1.4,2.4
1777,5,33,1.4,2.2
1777,5,34,1.4,2
1777,5,35,1.2,1.8
1777,5,36,1.2,1.6
1777,5,37,1,1.4
1777,5,38,1,1.2
1777,5,39,0.8,1
1777,5,40,0.8,0.8
2863,6,1,3.1550381717492,7.76785441406574
2863,6,2,1,7.6
3049,7,1,3.09034801169586,7.40796375759558
3049,7,2,2.8,7.4
3049,7,3,2.6,7.4
3049,7,4,2.4,7.4
3049,7,5,2.2,7.6
3049,7,6,2,7.6
3049,7,7,1.8,7.6
3049,7,8,1.6,7.4
3049,7,9,1.4,7.2
3049,7,10,1.4,7
3049,7,11,1.4,6.8
3049,7,12,1.4,6.6
3049,7,13,1.4,6.4
3049,7,14,1.4,6.2
3049,7,15,1.4,6
3049,7,16,1.4,5.8
3049,7,17,1.4,5.6
3049,7,18,1.4,5.4
3049,7,19,1.4,5.2
3049,7,20,1.4,5
3049,7,21,1.4,4.8
3049,7,22,1.4,4.6
3049,7,23,1.4,4.4
3049,7,24,1.4,4.2
3049,7,25,1.4,4
3049,7,26,1.4,3.8
3049,7,27,1.4,3.6
3049,7,28,1.4,3.4
3049,7,29,1.4,3.2
3049,7,30,1.4,3
3049,7,31,1.4,2.8
3049,7,32,1.4,2.6
3049,7,33,1.4,2.4
3049,7,34,1.4,2.2
3049,7,35,1.4,2
3049,7,36,1.2,1.8
3049,7,37,1.2,1.6
3049,7,38,1,1.4
3049,7,39,1,1.2
3049,7,40,0.8,1
3049,7,41,0.8,0.8
